Entry,fasta_header,BL11,BL12,BL21,BL22,CF11,CF12,CF21,CF22,POOL1,POOL2,POOL3,POOL4,S111,S112,S121,S122,S711,S712,S721,S722,Entry_name,Status,Protein_names,Gene_names,Organism,Length,Gene_ontology_biological_process,Gene_ontology_cellular_component,Gene_ontology_GO,Gene_ontology_molecular_function,Gene_ontology_IDs,EC_number,Intramembrane,Subcellular_location_CC,Topological_domain,Transmembrane,expressed,BL_mean,BL_std,CF_mean,CF_std,S1_mean,S1_std,S7_mean,S7_std,CF_BL_fc,CF_BL_p_val,S1_BL_fc,S1_BL_p_val,S7_BL_fc,S7_BL_p_val
A0A140N5V1,tr|A0A140N5V1|A0A140N5V1_ECOBD,3267977.34879665,2097566.36157413,2314163.10079639,2880944.35426963,2802970.94289561,2394390.04859524,2228052.74811395,2799328.38241301,2133200.06311553,2222779.30965196,2205226.00193576,2150753.37083172,1981325.30548752,1589626.29535692,1401047.95588355,1684774.96532831,1858606.21800633,1434692.75027965,1713740.27258938,1507681.90973019,A0A140N5V1_ECOBD,unreviewed,Glyoxalase,ECBD_0533,Escherichia coli (strain B / BL21-DE3),217.0,,,lyase activity [GO:0016829],lyase activity [GO:0016829],GO:0016829,,,,,,not_exp,2640162.7913591997,461739.5270687042,2556185.5305044525,251927.76099949155,1664193.630514075,209643.75984237646,1628680.2876513875,167610.34171729197,0.9681923928594137,0.7914207287863223,0.6303375064449418,0.015738197531236574,0.6168863120796108,0.011833871708062275
A0A140N5V3,tr|A0A140N5V3|A0A140N5V3_ECOBD,183238.627451287,147299.826081383,143725.635595239,174237.98807904,105139.322654447,105085.637805551,129031.938256405,111293.58596923301,99589.7598538629,136054.909638199,119731.715407095,115912.954084968,91501.8868982658,82843.4384768342,107836.807899808,89090.6582487314,88064.418306226,94683.2027916388,83690.8341570474,100669.735446473,A0A140N5V3_ECOBD,unreviewed,Oxidoreductase domain protein,ECBD_0655,Escherichia coli (strain B / BL21-DE3),328.0,,,oxidoreductase activity [GO:0016491],oxidoreductase activity [GO:0016491],GO:0016491,,,,,,not_exp,162125.51930173725,16961.95843271374,112637.621171409,9795.879193770086,92818.19788090985,9228.782400477241,91777.0476753463,6455.542178056657,0.6947556538694895,0.004688206792292044,0.5725082533624012,0.0008000918373572052,0.5660863759796936,0.0005306641598011892
A0A140N5V8,tr|A0A140N5V8|A0A140N5V8_ECOBD,1261202.69226434,1122887.45022741,1086499.90732794,1206856.0235611,1093390.63917962,1128734.74174913,1105248.71153519,1113940.64863813,1117788.81460084,1137651.82148602,1102888.03235392,1152552.60373294,1254977.73483942,1064477.50030645,1118447.07066476,1037629.40781553,1084687.67628255,967636.923531825,1008941.94470248,982401.3079791891,A0A140N5V8_ECOBD,unreviewed,Phosphomannomutase (EC 5.4.2.8),ECBD_1629,Escherichia coli (strain B / BL21-DE3),454.0,carbohydrate metabolic process [GO:0005975],,magnesium ion binding [GO:0000287]; phosphomannomutase activity [GO:0004615]; carbohydrate metabolic process [GO:0005975],magnesium ion binding [GO:0000287]; phosphomannomutase activity [GO:0004615],GO:0000287; GO:0004615; GO:0005975,5.4.2.8,,,,,not_exp,1169361.5183451977,68677.73426668854,1110328.6852755176,12889.26620285104,1118882.92840654,83791.51437520674,1010916.963124011,45089.697362935425,0.9495170380215527,0.1937249407588615,0.9568323489812701,0.45045967633881,0.8645033612484471,0.015604441639133498
A0A140N5V9,tr|A0A140N5V9|A0A140N5V9_ECOBD,428922.06255033705,317732.599671163,326574.688848431,454654.010909889,279111.67225839803,320907.715695179,315246.467250303,310544.352489212,282434.153607661,290906.559398018,301954.448964872,271386.264040807,212863.99958645302,211341.621687107,270087.24337005,194608.08000373398,230586.596723368,183857.880877584,190748.422025354,251638.41002780898,A0A140N5V9_ECOBD,unreviewed,Aldo/keto reductase,ECBD_0737,Escherichia coli (strain B / BL21-DE3),346.0,,,,,,,,,,,not_exp,381970.84049495496,60585.77744702199,306452.551923273,16206.104090528588,222225.236161836,28546.299508495573,214207.82741352875,28021.31133106915,0.8022930533811798,0.08209384182786854,0.581785865836979,0.006138320952088599,0.5607962826061798,0.004806681918140471
A0A140N5W3,tr|A0A140N5W3|A0A140N5W3_ECOBD,3663027.6137440004,3545858.05210618,3413979.88314696,3220863.24352086,3631716.42741748,3363214.02234753,3185329.23576405,3295873.04221031,3174893.70990115,3246115.64621331,3230414.94625801,3190594.40985645,2649209.99858289,2698981.56709916,2875668.84621488,2844551.91908769,2771151.63142809,2545952.99852775,3190386.3235912,2777976.57489081,A0A140N5W3_ECOBD,unreviewed,Aminotransferase class I and II,ECBD_1369,Escherichia coli (strain B / BL21-DE3),405.0,biosynthetic process [GO:0009058],,pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058],pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483],GO:0008483; GO:0009058; GO:0030170,,,,,,not_exp,3460932.1981295003,164235.0301665048,3369033.181934843,164420.11430998088,2767103.0827461546,95294.50067524286,2821366.8821094623,232611.50316707086,0.9734467447110564,0.5189575039932708,0.7995253660969338,0.0007275926852144214,0.8152043208573406,0.008073748544331292
A0A140N5W6,tr|A0A140N5W6|A0A140N5W6_ECOBD,1375020.4892001,1357497.09923509,1339186.63682517,1463657.41485305,1763888.13645827,1754176.20088083,1815434.06913737,1754789.13683653,1572987.18129367,1610369.04335155,1612711.76026306,1570644.46438216,1421696.46010904,1372004.53434138,1373554.32488735,1407507.77342019,1791612.49460761,1886119.31853153,1820148.52491583,1838010.10418031,A0A140N5W6_ECOBD,unreviewed,Histidinol dehydrogenase (HDH) (EC 1.1.1.23),hisD ECBD_1639,Escherichia coli (strain B / BL21-DE3),434.0,histidine biosynthetic process [GO:0000105],,histidinol dehydrogenase activity [GO:0004399]; NAD binding [GO:0051287]; zinc ion binding [GO:0008270]; histidine biosynthetic process [GO:0000105],histidinol dehydrogenase activity [GO:0004399]; NAD binding [GO:0051287]; zinc ion binding [GO:0008270],GO:0000105; GO:0004399; GO:0008270; GO:0051287,1.1.1.23,,,,,not_exp,1383840.4100283524,47792.454287873996,1772071.8858282499,25328.845451048932,1393690.7731894902,21511.610241989358,1833972.61055882,34355.00427302896,1.280546422106537,1.654361258377735e-05,1.0071181352197511,0.7558312098647072,1.3252775372568035,1.1440085331720582e-05
A0A140N5X0,tr|A0A140N5X0|A0A140N5X0_ECOBD,12938628.7708501,13107758.1357215,13106916.6742619,13827307.0756366,13870425.599354401,14563005.944810098,14038075.493962301,14509934.355069501,13729573.1384823,14220166.910062198,13922202.0269376,14027538.021607,13718343.798247699,14572874.851530401,15172790.5349961,14668547.823469799,12956209.4216725,13681653.693613302,13530959.3040166,13578580.5065764,A0A140N5X0_ECOBD,unreviewed,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT),murA ECBD_0553,Escherichia coli (strain B / BL21-DE3),419.0,cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; UDP-N-acetylgalactosamine biosynthetic process [GO:0019277],cytoplasm [GO:0005737],cytoplasm [GO:0005737]; UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity [GO:0008760]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; UDP-N-acetylgalactosamine biosynthetic process [GO:0019277],UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity [GO:0008760],GO:0005737; GO:0007049; GO:0008360; GO:0008760; GO:0009252; GO:0019277; GO:0051301; GO:0071555,2.5.1.7,,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00111, ECO:0000256|SAAS:SAAS00767211}.",,,not_exp,13245152.664117523,343091.4970235602,14245360.348299077,297674.82545767305,14533139.252060998,522723.58718339534,13436850.731469702,282793.34837318043,1.0755149985466925,0.008822516753179863,1.0972421096687517,0.011814315250831806,1.0144730734490897,0.48342127819633274
A0A140N5X5,tr|A0A140N5X5|A0A140N5X5_ECOBD,299463.53724175197,298061.449861805,284402.71116344,270202.547851632,337557.835896889,337692.621099977,321640.70031186397,303487.239923117,269887.996203769,309189.284770994,298629.47413511,280447.806839653,264497.556603513,238558.54800428302,294899.115734723,226406.710347365,268089.11095868103,249193.276175518,283741.558899882,250121.00831786898,A0A140N5X5_ECOBD,unreviewed,DNA primase (EC 2.7.7.-),dnaG ECBD_0675,Escherichia coli (strain B / BL21-DE3),581.0,,primosome complex [GO:1990077],primosome complex [GO:1990077]; DNA binding [GO:0003677]; DNA primase activity [GO:0003896]; zinc ion binding [GO:0008270],DNA binding [GO:0003677]; DNA primase activity [GO:0003896]; zinc ion binding [GO:0008270],GO:0003677; GO:0003896; GO:0008270; GO:1990077,2.7.7.-,,,,,not_exp,288032.5615296572,11856.75976341011,325094.59930796176,14078.794490338565,256090.482672471,26292.983688147986,262786.2385879875,14251.513864287355,1.1286730832843301,0.013022042398475943,0.8891025421308233,0.10352837563608148,0.9123490663430764,0.056382608730136355
A0A140N5X6,tr|A0A140N5X6|A0A140N5X6_ECOBD,1604507.71081359,2351832.32968707,2227430.70178503,2350610.09941756,1556881.84973705,2059717.59445104,2060921.64485804,1988693.54282278,1772752.20976749,1801065.79845425,1831285.9006919998,1742532.10752973,951654.658873961,1948653.74532634,1643895.09727598,1629619.10901,1321037.0139686002,1506478.31042902,1714050.76679219,1314337.06051631,A0A140N5X6_ECOBD,unreviewed,NADH-quinone oxidoreductase subunit H (EC 7.1.1.-) (NADH dehydrogenase I subunit H) (NDH-1 subunit H),nuoH ECBD_1379,Escherichia coli (strain B / BL21-DE3),325.0,,integral component of membrane [GO:0016021]; plasma membrane [GO:0005886],"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; quinone binding [GO:0048038]","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; quinone binding [GO:0048038]",GO:0005886; GO:0016021; GO:0016655; GO:0048038,7.1.1.-,,SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_01350}; Multi-pass membrane protein {ECO:0000256|HAMAP-Rule:MF_01350}. Cell membrane {ECO:0000256|RuleBase:RU000471}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU000471}.,,TRANSMEM 12 32 Helical. {ECO:0000256|HAMAP-Rule:MF_01350}.; TRANSMEM 81 100 Helical. {ECO:0000256|HAMAP-Rule:MF_01350}.; TRANSMEM 112 133 Helical. {ECO:0000256|HAMAP-Rule:MF_01350}.; TRANSMEM 154 174 Helical. {ECO:0000256|HAMAP-Rule:MF_01350}.; TRANSMEM 186 207 Helical. {ECO:0000256|HAMAP-Rule:MF_01350}.; TRANSMEM 234 257 Helical. {ECO:0000256|HAMAP-Rule:MF_01350}.; TRANSMEM 269 289 Helical. {ECO:0000256|HAMAP-Rule:MF_01350}.; TRANSMEM 301 322 Helical. {ECO:0000256|HAMAP-Rule:MF_01350}.,not_exp,2133595.2104258128,309621.37521176244,1916553.6579672275,209705.74680429292,1543455.6526215703,364666.3316620854,1463975.78792653,163682.009789776,0.8982742596168141,0.35356975894501785,0.723406035540141,0.07649856731478663,0.6861544217819822,0.016171838889863486
A0A140N5X8,tr|A0A140N5X8|A0A140N5X8_ECOBD,7328367.025039501,8820657.19107144,6929639.88530606,7623438.85724471,6728390.21732422,6972716.29885659,6378372.89673304,5658717.89485144,5407096.53278196,5496342.18449324,5483258.2722385,5420180.44503671,2464173.240877,3911146.92866242,3249314.03985258,3129650.81338597,3351775.09206275,4308776.03314694,3945172.27728956,3366070.92071931,A0A140N5X8_ECOBD,unreviewed,Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4) (ATP-sulfurylase small subunit) (Sulfate adenylate transferase) (SAT),cysD ECBD_0972,Escherichia coli (strain B / BL21-DE3),302.0,hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation [GO:0000103]; sulfate reduction [GO:0019419],,ATP binding [GO:0005524]; sulfate adenylyltransferase (ATP) activity [GO:0004781]; hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation [GO:0000103]; sulfate reduction [GO:0019419],ATP binding [GO:0005524]; sulfate adenylyltransferase (ATP) activity [GO:0004781],GO:0000103; GO:0004781; GO:0005524; GO:0019419; GO:0070814,2.7.7.4,,,,,not_exp,7675525.739665428,705496.9817783912,6434549.326941323,495236.398311717,3188571.2556944927,513329.6678026911,3742948.5808046404,405002.65375985444,0.8383203372882964,0.04693027457237617,0.4154205671172019,0.00011158383226111664,0.48764719287721303,0.00015785401793530325
A0A140N5X9,tr|A0A140N5X9|A0A140N5X9_ECOBD,2039283.15436841,2881816.05702695,2416396.77860811,2612745.12337257,3038756.27403265,3782988.3389844,3350855.0444099,3194911.51729427,2206467.15740871,2245826.15390662,2184938.91007026,2267354.40124507,705070.2915753509,1359580.3730151001,1274749.78586522,1298530.84661986,1602930.78578711,2039847.5243365,1952567.64407659,1841777.51049608,A0A140N5X9_ECOBD,unreviewed,Ribosomal RNA large subunit methyltransferase E (EC 2.1.1.166) (23S rRNA Um2552 methyltransferase) (rRNA (uridine-2'-O-)-methyltransferase),rlmE ftsJ rrmJ ECBD_0563,Escherichia coli (strain B / BL21-DE3),209.0,,cytoplasm [GO:0005737],cytoplasm [GO:0005737]; rRNA (uridine-2'-O-)-methyltransferase activity [GO:0008650],rRNA (uridine-2'-O-)-methyltransferase activity [GO:0008650],GO:0005737; GO:0008650,2.1.1.166,,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01547, ECO:0000256|SAAS:SAAS00088964}.",,,not_exp,2487560.27834401,307052.7186104257,3341877.7936803047,277552.1781023427,1159482.8242688829,264173.5243351254,1859280.8661740702,163805.12213127912,1.3434359049602693,0.011712919673429861,0.4661124533797269,0.0012845369158283762,0.7474314823083641,0.020404320950998953
A0A140N5Y3,tr|A0A140N5Y3|A0A140N5Y3_ECOBD,730420.918626315,781634.3241555521,736696.6411535159,798074.447379173,938678.59850859,748373.2386402921,977112.4306777009,757636.732900724,763166.707935645,800833.260431445,779368.161210265,784631.807156825,801571.6299063191,786965.190216437,777547.7557202991,761644.77924574,716325.852432779,699073.963364052,687611.786412059,671273.276330477,A0A140N5Y3_ECOBD,unreviewed,"Multifunctional CCA protein [Includes: CCA-adding enzyme (EC 2.7.7.72) (CCA tRNA nucleotidyltransferase) (tRNA CCA-pyrophosphorylase) (tRNA adenylyl-/cytidylyl-transferase) (tRNA nucleotidyltransferase) (tRNA-NT); 2'-nucleotidase (EC 3.1.3.-); 2',3'-cyclic phosphodiesterase (EC 3.1.4.-); Phosphatase]",cca ECBD_0685,Escherichia coli (strain B / BL21-DE3),412.0,RNA repair [GO:0042245]; tRNA 3'-terminal CCA addition [GO:0001680],,ATP binding [GO:0005524]; ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity [GO:0052929]; CTP:3'-cytidine-tRNA cytidylyltransferase activity [GO:0052928]; CTP:tRNA cytidylyltransferase activity [GO:0052927]; cyclic-nucleotide phosphodiesterase activity [GO:0004112]; magnesium ion binding [GO:0000287]; phosphatase activity [GO:0016791]; tRNA binding [GO:0000049]; tRNA cytidylyltransferase activity [GO:0016437]; RNA repair [GO:0042245]; tRNA 3'-terminal CCA addition [GO:0001680],ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity [GO:0052929]; ATP binding [GO:0005524]; CTP:3'-cytidine-tRNA cytidylyltransferase activity [GO:0052928]; CTP:tRNA cytidylyltransferase activity [GO:0052927]; cyclic-nucleotide phosphodiesterase activity [GO:0004112]; magnesium ion binding [GO:0000287]; phosphatase activity [GO:0016791]; tRNA binding [GO:0000049]; tRNA cytidylyltransferase activity [GO:0016437],GO:0000049; GO:0000287; GO:0001680; GO:0004112; GO:0005524; GO:0016437; GO:0016791; GO:0042245; GO:0052927; GO:0052928; GO:0052929,2.7.7.72; 3.1.3.-; 3.1.4.-,,,,,not_exp,761706.5828286391,28827.185144980715,855450.2501818268,103394.40832532752,781932.3387721989,14507.24810214811,693571.2196348418,16437.507583722956,1.1230705752930026,0.18111992535664853,1.0265532114327414,0.3193634347649592,0.9105490687230602,0.01198030155992957
A0A140N5Y7,tr|A0A140N5Y7|A0A140N5Y7_ECOBD,4113219.13038535,4358326.57913029,3780662.94294921,3848203.30009286,4732770.61579521,4655834.23953387,4470540.6660718,4305980.60783175,4344563.27239502,4436916.85931406,4387166.46657586,4394313.66513322,4209307.64284266,4951842.62776204,4876411.30028731,4786979.95293007,4253209.54310382,4537402.40294966,4535917.18670058,4534993.69681954,A0A140N5Y7_ECOBD,unreviewed,Ribosome-binding factor A,rbfA ECBD_0573,Escherichia coli (strain B / BL21-DE3),133.0,maturation of SSU-rRNA [GO:0030490],cytoplasm [GO:0005737],cytoplasm [GO:0005737]; maturation of SSU-rRNA [GO:0030490],,GO:0005737; GO:0030490,,,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00003, ECO:0000256|SAAS:SAAS00349352}.",,,not_exp,4025102.9881394273,229045.2201207863,4541281.5323081575,165952.69434598926,4706135.38095552,292719.8259486431,4465380.707393399,122500.09264964942,1.1282398352761975,0.01954283619652315,1.1691962652441086,0.0192298523649149,1.1093829699640771,0.026086877697404014
A0A140N5Y8,tr|A0A140N5Y8|A0A140N5Y8_ECOBD,88662.5261271071,87131.97228464691,82173.27584207371,151492.850117254,72445.71421822731,84643.094451753,102935.201861109,91527.34114033029,86596.1621221162,100652.83331403199,86260.2589871087,100988.73644904,83316.5424053303,63571.661328078095,74631.6846592613,58957.7909364336,79652.373326473,72605.6883155662,73858.6053206209,74080.3845100655,A0A140N5Y8_ECOBD,unreviewed,DNA-damage-inducible protein D,ECBD_0080,Escherichia coli (strain B / BL21-DE3),274.0,,,,,,,,,,,not_exp,102365.15609277044,28465.12912815313,87887.83791785491,11052.7902570184,70119.41983227582,9512.881780970318,75049.26286818141,2716.434848924696,0.8585718155717442,0.4429384061731442,0.6849930436166063,0.11208004715492323,0.733152429330216,0.14908714244847907
A0A140N5Z1,tr|A0A140N5Z1|A0A140N5Z1_ECOBD,4389232.32947794,4533162.25316729,4288380.95084042,4123215.07660152,4326111.80317914,4235631.78683615,4215133.90398152,4298165.07601225,3656933.31853382,3688064.33850624,3609924.64756463,3735073.00947543,2293503.82515166,3088116.08208289,2662850.13820325,2891389.74558371,2881376.70026585,3083943.20321002,3131526.61353917,2759324.42457285,A0A140N5Z1_ECOBD,unreviewed,Peptidase M23,ECBD_0982,Escherichia coli (strain B / BL21-DE3),379.0,,,,,,,,,,,not_exp,4333497.652521793,149354.0972593347,4268760.642502265,45075.28286973508,2733964.9477553773,295494.8855647579,2964042.7353969724,150972.0435795317,0.9850612564698505,0.4993267215997802,0.6308910646725286,0.0001584411568643513,0.6839839254723276,3.0730987826282895e-05
A0A140N5Z7,tr|A0A140N5Z7|A0A140N5Z7_ECOBD,14962720.2545685,8094703.66204186,8755898.32900545,9082145.64164492,15482375.7182579,13258339.408227801,12948093.535484599,10317707.131580198,12796961.674058901,12957675.342882901,11741346.9437779,14013290.0731639,26351848.2426343,14008764.8472784,13707040.1123697,13468343.6287902,14181729.0812334,9974621.22752668,14203067.055707598,11639709.2813856,A0A140N5Z7_ECOBD,unreviewed,50S ribosomal protein L33,rpmG ECBD_0090,Escherichia coli (strain B / BL21-DE3),55.0,translation [GO:0006412],ribosome [GO:0005840],ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412],structural constituent of ribosome [GO:0003735],GO:0003735; GO:0005840; GO:0006412,,,,,,not_exp,10223866.971815182,2759009.168487176,13001628.948387625,1832096.282648836,16883999.20776815,5469618.5905142175,12499781.66146332,1792085.9335707615,1.2716938692796067,0.19651951719358218,1.65142986057168,0.1086951169608042,1.222608010836047,0.27601744087850494
