ProtGroup,Counter,Accession,Identical,Similar,OtherLoci,Filter,Coverage,SeqLength,MW,Description,CountsTot,UniqueTot,UniqFrac,Total_TMT1,Total_TMT2,Unique_TMT1,Unique_TMT2,Corrected_TMT1,Corrected_TMT2,PSMs_Used_TMT1,TotInt_126C_TMT1,TotInt_127N_TMT1,TotInt_127C_TMT1,TotInt_128N_TMT1,TotInt_128C_TMT1,TotInt_129N_TMT1,TotInt_129C_TMT1,TotInt_130N_TMT1,TotInt_130C_TMT1,TotInt_131N_TMT1,PSMs_Used_TMT2,TotInt_126C_TMT2,TotInt_127N_TMT2,TotInt_127C_TMT2,TotInt_128N_TMT2,TotInt_128C_TMT2,TotInt_129N_TMT2,TotInt_129C_TMT2,TotInt_130N_TMT2,TotInt_130C_TMT2,TotInt_131N_TMT2
394,1,tr|A0A140N624|A0A140N624_ECOBD, , , , ,13.6,258,29166,GntR domain protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0121 PE=4 SV=1,7,7,1,3,4,3,4,3,4,3,72140.17481,83740.5957,83517.62207,47862.58789,67839.29395,81793.77734,88289.60742,134712.7012,44595.88965,57951.73242,4,120296.9888,61889.82446,185818.1696,182224.7047,175304.0273,164442.2725,126203.6298,296460.7102,177571.7568,186538.9427
395,1,tr|A0A140N626|A0A140N626_ECOBD, , , , ,53.4,875,96990,DNA gyrase subunit A OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=gyrA PE=3 SV=1,174,174,1,85,89,85,89,85,89,85,22345366.17,24719059.36,26180828.23,17613807.05,19134606.65,22993570.29,25798609.13,28445089.36,18373805.1,16653541.88,89,17816577.02,17292231.3,27702372.6,24770216.53,24606815.33,23419702.33,20943894.88,28008118.51,26339063.66,25182255.72
396,1,tr|A0A140N627|A0A140N627_ECOBD, , , , ,66.9,384,41951,S-adenosylmethionine synthase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=metK PE=3 SV=1,121,121,1,63,58,63,58,63,58,63,16686317.07,15649904.08,18379536.62,15054298.56,14225331.24,17491349.98,18328400.96,20035190.68,16338392.25,13686112.75,58,15547188.03,15179117.41,21875350.85,15886034.99,19775507.62,19414408.89,20096892.99,25566129.03,16939689.32,21271664.39
397,1,tr|A0A140N634|A0A140N634_ECOBD, , , , ,16,319,33333,"PTS system, glucitol/sorbitol-specific, IIBC subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1022 PE=4 SV=1",10,10,1,5,5,5,5,5,5,5,952667.1641,426408.9297,2695030.328,169788.7686,309626.5459,1029106.906,529947.4141,3210210.984,178981.3633,282766.208,5,135801.583,139385.9053,1738520.641,316576.9453,720487.1836,246581.7949,212143.2588,1962035.266,413566.5313,752508.6094
398,1,tr|A0A140N635|A0A140N635_ECOBD, , , , ,6.1,461,52176,"Two component, sigma54 specific, transcriptional regulator, Fis family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1439 PE=4 SV=1",4,4,1,4,0,4,0,4,0,4,71809.64282,80084.64111,131359.2681,35814.22168,48078.52051,76495.63696,94682.22437,126199.7571,35677.99072,40623.39258,0,0,0,0,0,0,0,0,0,0,0
399,1,tr|A0A140N640|A0A140N640_ECOBD, , , , ,54.7,514,56109,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=gpmI PE=3 SV=1",77,77,1,38,39,38,39,38,39,38,12055628.33,9993144.742,12579832.73,11346531.1,12046904.85,12843006.59,11914737.36,13723597.57,12274513.99,10192252.32,39,11919548.86,11360950.15,12472123.93,10364226.96,12932117.66,14562685.75,13467333.94,13293874.65,11419389.83,13467733.12
400,1,tr|A0A140N643|A0A140N643_ECOBD, , , , ,17.7,164,17781,Hydrogenase expression/formation protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0745 PE=4 SV=1,7,7,1,4,3,4,3,4,3,4,338164.8799,405382.9902,338684.0313,486387.6377,338577.208,355945.667,341161.0488,386933.0215,322794.998,326075.5078,3,213574.8555,301986.2344,184760.123,296664.0898,360105.8008,355185.9727,245003.5313,213318.1074,281461.5078,286647.2188
401,1,tr|A0A140N644|A0A140N644_ECOBD, , , , ,59.7,518,58269,Glutamate--cysteine ligase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=gshA PE=3 SV=1,79,79,1,37,42,37,42,37,42,37,5567154.301,5597412.103,7018875.208,4434053.947,4740869.18,6013001.146,6487367.275,7385420.062,5006694.86,4296696.053,42,4674234.901,4293343.107,6621919.786,5778263.831,5985168.715,5681082.746,5245826.907,6938988.429,6530543.674,6357117.303
402,1,tr|A0A140N645|A0A140N645_ECOBD, , , , ,50.6,162,18192,Ecotin OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=eco PE=3 SV=1,37,37,1,18,19,18,19,18,19,18,4743671.764,4593716.472,7511589.84,3313391.16,3543928.143,4898253.977,5230133.229,6315688.557,3554697.469,3369709.45,19,3920734.857,4206485.357,9193851.528,5860065.799,6232967.32,5350996.233,4735474.573,7827026.442,6319537.785,6548523.989
403,1,tr|A0A140N649|A0A140N649_ECOBD, , , , ,25.6,512,56336,Aldehyde dehydrogenase (NAD(+)) OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0142 PE=3 SV=1,13,13,1,7,6,7,6,7,6,7,344808.1528,264542.9641,784069.5176,193000.0696,216753.2898,373787.2795,285853.9287,654845.5088,246075.5326,196085.3063,6,84869.57459,172865.9303,538715.3027,164659.4556,260121.3672,167128.0857,130346.2307,425078.8926,197898.3545,269005.4268
404,1,tr|A0A140N655|A0A140N655_ECOBD, , , , ,47.5,400,44162,"Glycine betaine/L-proline ABC transporter, ATPase subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1042 PE=4 SV=1",58,58,1,29,29,29,29,29,29,29,5835311.711,6704548.415,5743695.638,4786867.938,6025632.924,6403595.49,6655773.179,8207039.716,4630450.798,4823300.02,29,6421680.566,5063660.656,5961845.955,7905713.977,6912914.129,7070273.292,5542055.087,8595928.259,7442510.982,7396127.087
405,1,tr|A0A140N665|A0A140N665_ECOBD, , , , ,1.5,1520,167244,Lipoprotein AcfD-like protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0765 PE=4 SV=1,3,3,1,2,1,2,1,2,1,2,9948.628174,12540.86255,10407.99341,7035.76538,11515.27661,11844.33179,11065.17383,26126.80566,8156.874268,8933.633789,1,8007.117188,8116.683105,7903.561035,7644.443359,9548.545898,9475.532227,10283.08203,16041.88086,8884.791016,10176.82715
406,1,tr|A0A140N666|A0A140N666_ECOBD, , , , ,24,417,46712,Aminotransferase class I and II OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0162 PE=4 SV=1,25,25,1,11,14,11,14,11,14,11,1822555.621,1884204.842,1951299.32,1452396.285,1714345.014,1957458.66,1953599.406,2427490.473,1570673.02,1385610.758,14,1579985.718,1711420.214,2328597.77,1988338.798,2092190.01,2178867.672,1857085.611,2577295.691,2051445.502,2301946.561
407,1,tr|A0A140N671|A0A140N671_ECOBD, , , , ,12.9,604,69695,Extracellular solute-binding protein family 5 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1480 PE=4 SV=1,7,7,1,4,3,4,3,4,3,4,170848.3022,243141.151,178932.4238,148507.3029,141731.728,181576.9523,249299.7786,180742.2566,133087.7573,101453.6621,3,146736.1714,176501.3347,142522.5977,226579.9824,188210.2119,191238.4302,148312.9805,140387.436,267026.6567,201351.4238
408,1,tr|A0A140N675|A0A140N675_ECOBD, , , , ,9.7,360,40243,Membrane-bound lytic murein transglycosylase C OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=mltC PE=3 SV=1,3,3,1,1,2,1,2,1,2,1,80596.15625,110594.1016,96226.23438,69777.21094,102363.2031,86205.89844,111662.2813,91230.71094,61361.60547,64058.91016,2,193799.4453,204824.2578,276395.0469,249239.2266,230127.4219,252508.3359,167205.6875,266205.8516,288152.0547,257876.75
409,1,tr|A0A140N679|A0A140N679_ECOBD, , , , ,54.2,312,33755,Phosphofructokinase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1490 PE=3 SV=1,30,30,1,16,14,16,14,16,14,16,2431079.591,1931582.832,2716485.992,2294022.6,2738010.699,2562224.072,2115185.077,2582120.096,2345653.081,2286834.557,14,2044235.566,1723075.167,2177063.422,1732248.851,2103964.473,2197544.66,2055454.781,2168692.062,1694105.669,2241919.187
410,1,tr|A0A140N683|A0A140N683_ECOBD, , , , ,39.8,613,70236,RNA polymerase sigma factor RpoD OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rpoD PE=3 SV=1,137,137,1,68,69,68,69,68,69,68,23679455.72,25984676.96,25811579.57,20937562.98,20260599.85,24576362.92,27341204.92,30403275.15,20471210.83,17223480.31,69,18187188.38,19232388.67,29346260.5,25525654.52,25504407.5,23754666.24,23031972.28,28992456.52,26426744.79,26809415.51
411,1,tr|A0A140N688|A0A140N688_ECOBD, , , , ,35,197,21039,dITP/XTP pyrophosphatase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0786 PE=3 SV=1,19,19,1,10,9,10,9,10,9,10,2082586.773,2680206.051,2251016.062,1648403.287,1913471.775,2211214.355,2602969.23,2831776.828,1787840.523,1371835.91,9,1544910.01,2245297.569,1952488.228,2102915.443,2055621.343,2401710.625,1786173.988,1615890.759,2304646.546,2083650.912
412,1,tr|A0A140N689|A0A140N689_ECOBD, , , , ,12.7,292,32566,NAD kinase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=nadK PE=3 SV=1,5,5,1,2,3,2,3,2,3,2,56962.09375,69061.4043,73791.73828,47776.91211,47032.73242,67636.48047,76670.76562,70180.83203,52362.03125,43395.19336,3,51513.79492,50815.29688,100612.1504,90681.79492,90350.26758,79473.63379,74233.74268,95095.22949,97422.14355,93827.31836
413,1,tr|A0A140N690|A0A140N690_ECOBD, , , , ,39.6,303,34716,Glycine--tRNA ligase alpha subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=glyQ PE=3 SV=1,59,59,1,29,30,29,30,29,30,29,7174272.107,6135585.983,9197839.554,6356543.301,6908029.655,7811629.652,7413320.615,9359026.503,6687553.866,5883586.653,30,7621336.04,6663354.231,11609432.63,7885044.228,9760931.991,9583788.713,9586522.636,12334492.73,8887299.265,10429776.2
414,1,tr|A0A140N692|A0A140N692_ECOBD, , , , ,35.2,236,25663,Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0183 PE=4 SV=1,29,29,1,16,13,16,13,16,13,16,3960524.167,5313485.629,4907924.928,2927787.03,3524218.673,4094803.865,4489798.721,5502267.691,3051060.106,2646099.857,13,1604530.699,1413076.885,2492413.588,2544389.325,2246079.168,2112304.837,1521644.754,2442694.767,2576001.7,2255421.086
415,1,tr|A0A140N694|A0A140N694_ECOBD, , , , ,3.7,273,29758,Undecaprenyl-diphosphatase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=uppP PE=3 SV=1,5,5,1,2,3,2,3,2,3,2,77352.61719,100379.3398,91943.57422,71755.99805,64590.87695,78770.56641,86531.58984,80830.16211,66786.99609,72415.47656,3,138538.5859,109621.4805,190413.791,195404.2852,182769.7109,161104.0059,150076.4395,184096.0156,192816.6016,185134.4492
416,1,tr|A0A140N695|A0A140N695_ECOBD, , , , ,7.4,592,66053,"PAS modulated sigma54 specific transcriptional regulator, Fis family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0868 PE=4 SV=1",6,6,1,4,2,4,2,4,2,4,1010201.297,1162376.707,1306341.129,691026.4238,898493.4395,1083296.59,966098.3906,1321043.918,700393.4258,814576.5156,2,32014.11914,41740.46973,82935.51953,71519.15039,67457.19531,48040.00781,40551.64258,77032.88672,81189.31836,65721.91406
417,1,tr|A0A140N699|A0A140N699_ECOBD, , , , ,9.7,411,45068,Dihydroorotate dehydrogenase family protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1511 PE=4 SV=1,4,4,1,2,2,2,2,2,2,2,87935.68359,81323.43359,116952.6797,75400.16016,77483.89063,88529.82813,106456.8574,120512.9063,78658.16211,62399.73438,2,34921.35742,27549.21436,59614.52344,55256.33789,55443.46484,41080.5625,36346.87646,59145.56055,63788.57422,59701.22266
418,1,tr|A0A140N6A0|A0A140N6A0_ECOBD, , , , ,44.3,219,22225,OmpA/MotB domain protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0185 PE=4 SV=1,39,39,1,18,21,18,21,18,21,18,6559307.271,7433753.092,5976074.72,5586812.187,6667987.004,6922749.374,8398769.145,7140794.041,6016361.431,6111019.131,21,5167929.882,5241717.784,5228429.784,7020269.136,6227763.704,6831971.51,5785138.993,6172928.184,6858441.908,6924239.074
419,1,tr|A0A140N6A4|A0A140N6A4_ECOBD, , , , ,33.6,393,41004,Acetyl-CoA acetyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0878 PE=3 SV=1,13,13,1,6,7,6,7,6,7,6,248580.4219,280185.3262,388113.8262,159090.5732,236743.2217,295646.6562,297780.9219,370616.918,157448.0566,235753.7295,7,311023.2695,219271.1484,627050.0508,441303.2813,453087.834,445612.0747,281480.915,550993.0293,455935.8838,534890.0098
420,1,tr|A0A140N6A5|A0A140N6A5_ECOBD, , , , ,80.4,857,95584,Chaperone protein ClpB OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=clpB PE=3 SV=1,352,352,1,164,188,164,188,164,188,164,52652498.28,56165361.23,50895653.33,47053145.79,40005498.03,55850669.49,64998736.21,80289898.42,46892267.93,36389266.2,188,40858345.01,50554108.78,55205167.39,61496638.63,60673370.85,52858588.93,54641547.27,83622255.96,68870947.13,63925051.41
421,1,tr|A0A140N6A8|A0A140N6A8_ECOBD, , , , ,77.3,493,53740,"Type I secretion outer membrane protein, TolC family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0704 PE=4 SV=1",185,185,1,96,89,96,89,96,89,96,42555922.12,48744313.6,46876921.76,34321334.61,37721883.85,45344901.17,50410499.84,56570244.82,36462189.37,33026699.16,89,27360423.32,28411451.98,37353758.43,37598947.56,36165859.23,35924405.15,30927931.94,40429379.68,38994887.61,37722133.56
422,1,tr|A0A140N6B0|A0A140N6B0_ECOBD, , , , ,7.3,327,35844,"Oligopeptide/dipeptide ABC transporter, ATPase subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0195 PE=3 SV=1",4,4,1,2,2,2,2,2,2,2,561933.1719,666680.2461,497998.6484,825389.9883,619031.0078,552671.9375,987119.7773,411045.9102,715018.6602,445229.3711,2,916795.4375,1298835.188,783125.1875,1268365.094,697515.9688,830632.75,1504738,580225.6406,902279.8438,712399.2188
423,1,tr|A0A140N6B2|A0A140N6B2_ECOBD, , , , ,35.4,246,26635,Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0816 PE=4 SV=1,27,27,1,13,14,13,14,13,14,13,2864062.982,3130095.377,3814832.171,2170531.93,2518048.588,3156171.499,3442008.881,4276089.327,2129055.893,2044219.412,14,2235656.209,2279945.707,4860126.906,3577424.242,3638710.52,3007215.613,2616080.844,5017036.785,4165928.059,3916811.633
424,1,tr|A0A140N6B7|A0A140N6B7_ECOBD, , , , ,16.4,220,25115,Exonuclease RNase T and DNA polymerase III OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1796 PE=4 SV=1,6,6,1,3,3,3,3,3,3,3,172958.4521,172586.4775,248496.8145,154214.1006,173934.8896,195971.2588,241017.418,231916.7188,161259.8057,155438.9131,3,89329.53174,55285.2998,279725.5381,205668.4883,178592.2471,121197.5234,83734.0625,241623.5771,226475.1436,177181.248
425,1,tr|A0A140N6C1|A0A140N6C1_ECOBD, , , , ,56,804,89949,DNA gyrase subunit B OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=gyrB PE=3 SV=1,152,152,1,70,82,70,82,70,82,70,18183414.51,19245562.53,23083218.75,14211836.89,15748650.68,19173629.65,19434974.13,24777753.23,15141158.13,14033207.81,82,18322954.67,16799146.46,29679307.08,24649561.09,24720942.83,23845429.24,20026470.32,30315645.26,24564815.84,25508052.28
426,1,tr|A0A140N6C3|A0A140N6C3_ECOBD, , , , ,24.6,877,94939,Mammalian cell entry related domain protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1806 PE=4 SV=1,23,23,1,16,7,16,7,16,7,16,1540659.662,1813876.187,1597537.545,1334051.59,1518040.778,1767380.244,1966346.79,1684136.818,1314653.815,1412333.872,7,773411.0703,904971.6309,1016471.268,1226735.084,1139777.938,1096445.445,999952.1465,1022742.361,1183856.59,1082118.123
427,1,tr|A0A140N6C5|A0A140N6C5_ECOBD, , , , ,13.2,219,24687,"Two component transcriptional regulator, winged helix family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0714 PE=4 SV=1",3,3,1,3,0,3,0,3,0,3,243463.4316,216336.5195,234860.5459,232502.5984,246179.13,237486.1497,207629.4834,262567.1108,260486.0454,194020.4568,0,0,0,0,0,0,0,0,0,0,0
428,1,tr|A0A140N6C7|A0A140N6C7_ECOBD, , , , ,34,309,33933,PfkB domain protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0213 PE=4 SV=1,15,15,1,6,9,6,9,6,9,6,133079.6484,137595.3057,168320.0327,108620.4546,128034.8931,147418.6348,198087.5117,186762.6182,118125.0876,106788.3179,9,373674.873,373670.6931,563574.3572,444027.7629,481536.1011,475758.8735,722832.0601,612029.2279,500890.668,499838.8477
429,1,tr|A0A140N6C8|A0A140N6C8_ECOBD, , , , ,55.6,365,40410,Membrane-bound lytic murein transglycosylase A OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0909 PE=4 SV=1,42,42,1,17,25,17,25,17,25,17,1813205.138,2271844.357,1823624.045,1462440.906,1598324.366,1922339.508,2174342.766,2248457.843,1457841.801,1433959.619,25,1780891.931,1735103.4,2127888.487,2514571.953,2262107.719,2365866.574,1825127.934,2325715.96,2557459.877,2403796.118
430,1,tr|A0A140N6D2|A0A140N6D2_ECOBD, , , , ,41.1,95,10792,Uncharacterized protein YebO OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1816 PE=4 SV=1,4,4,1,2,2,2,2,2,2,2,67585.01172,71049.92627,64159.53613,71454.41504,83685.32031,75887.25098,72622.18945,92050.89844,55420.63086,57199.77637,2,73551.9668,116847.7012,112292.4941,109400.1758,122772.752,139190.2441,94934.34961,120915.6934,93638.23438,122834.7188
431,1,tr|A0A140N6D3|A0A140N6D3_ECOBD, , , , ,16.6,404,44883,Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0014 PE=4 SV=1,10,10,1,5,5,5,5,5,5,5,144832.2759,135749.0112,189302.8535,123072.7227,120816.1826,166150.9624,156892.1172,209583.4941,127623.8579,134051.9546,5,156843.231,378480.9629,224717.8506,183778.7939,233582.7148,275576.9785,201024.6899,236433.0967,187853.8086,239350.5791
432,1,tr|A0A140N6D4|A0A140N6D4_ECOBD, , , , ,10.4,739,83553,UPF0313 protein YgiQ OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ygiQ PE=3 SV=1,12,12,1,5,7,5,7,5,7,5,164049.4854,215581.459,222534.0601,97386.41431,141833.3794,181906.6074,189064.3853,269514.3076,83056.21948,118390.4653,7,194786.2095,124682.4817,468104.3652,407105.9717,341941.0117,310411.5889,154071.7791,559633.2725,385383.9561,367832.5273
433,1,tr|A0A140N6D5|A0A140N6D5_ECOBD, , , , ,19.9,472,52211,L-fuculokinase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=fucK PE=3 SV=1,16,16,1,9,7,9,7,9,7,9,335516.5166,303974.2578,502405.6816,338413.7041,305273.291,375014.2695,357786.7759,471646.377,306491.5918,279075.5435,7,163956.1484,246100.3008,483632.2871,195565.4766,301676.2012,261735.1758,256369.5703,402578.0137,220883.1182,328229.4648
434,1,tr|A0A140N6D6|A0A140N6D6_ECOBD, , , , ,59.3,81,9136,Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1552 PE=4 SV=1,11,11,1,6,5,6,5,6,5,6,1041738.225,1127845.408,1028366.012,852158.1172,1289712.072,1099369.143,891643.584,1436120.865,938682.2305,827790.8145,5,417330.2656,442803.0762,429879.8203,439045.5625,480172.0703,609525.8203,433951.8398,435199.0508,361335.1641,528968.8008
435,1,tr|A0A140N6D7|A0A140N6D7_ECOBD, , , , ,53.5,477,55120,Glycoside hydrolase family 1 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0836 PE=3 SV=1,60,60,1,31,29,31,29,31,29,31,6701341.472,6196898.336,7996713.788,5447280.438,5735817.308,6861832.654,7404219.871,8947710.754,5695372.663,5060794.065,29,8241691.084,9123310.019,12385313.53,10356569.13,11155463.13,10848553.15,10622678.57,13273880.13,11796606.79,11760354.57
436,1,tr|A0A140N6D8|A0A140N6D8_ECOBD, , , , ,17.1,211,24439,"HAD superfamily (Subfamily IF) hydrolase, YfhB OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1122 PE=4 SV=1",7,7,1,3,4,3,4,3,4,3,186161.3906,226133.4297,187131.6094,165386.3711,168093.1973,194533.4316,235250.8359,200145.8242,176667.5117,153791.0937,4,294172.1348,365802.6836,554457.5156,523739.0273,471897.8906,448125.7285,374741.4766,523242.3828,532963.3965,534271.9629
437,1,tr|A0A140N6E2|A0A140N6E2_ECOBD, , , , ,5.4,793,92034,"Glucan 1,3-alpha-glucosidase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0061 PE=3 SV=1",5,5,1,3,2,3,2,3,2,3,63895.81055,65177.77441,126459.0957,47711.70703,49434.43359,84865.83301,88726.97363,115353.2715,50010.12891,53609.10645,2,48273.60156,62593.01074,132955.5156,103103.8867,96800.73047,74761.74414,67766.32422,93858.83594,104459.5742,96877.23438
438,1,tr|A0A140N6E3|A0A140N6E3_ECOBD, , , , ,28.4,141,15527,TonB system transport protein ExbD OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0734 PE=3 SV=1,4,4,1,3,1,3,1,3,1,3,216329.7617,215945.4141,234054.7344,178106.4023,263187.1992,216305.3008,136782.9082,299064.6484,225304.1875,213298.8477,1,62142.43359,57913.61328,49932.58984,44007.625,55213.64063,105534.3672,37073.73047,51072.75781,41187.80078,58426.76172
439,1,tr|A0A140N6E5|A0A140N6E5_ECOBD, , , , ,70.2,420,47013,"D-tagatose-1,6-bisphosphate aldolase subunit GatZ OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=gatZ PE=3 SV=1",183,183,1,91,92,91,92,91,92,91,39272948.3,49375718.45,96510530.27,13338650.05,18238687.57,40216172.32,57174465.79,60999500.74,12289534.86,10887024.03,92,14018352.83,10533384.13,122638609.2,64404981.07,55937295.26,19843764.41,17373639.11,79101387.41,69036961.35,56534923.27
440,1,tr|A0A140N6E6|A0A140N6E6_ECOBD, , , , ,14.2,281,31455,Flap endonuclease Xni OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=xni PE=3 SV=1,7,7,1,4,3,4,3,4,3,4,237731.2266,213858.8115,283371.0356,148040.3135,260435.8286,263102.0005,250906.2646,335365.9082,168999.2271,206324.8425,3,105419.5908,70075.97656,149516.998,114280.3867,134419.1523,142206.7871,75072.53516,144024.5195,127469.8438,127712.8701
441,1,tr|A0A140N6E7|A0A140N6E7_ECOBD, , , , ,52.3,365,41220,Peptide chain release factor 2 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=prfB PE=3 SV=1,101,101,1,46,55,46,55,46,55,46,10594841.1,9686659.226,12241526.18,8816289.852,10688908.44,11194937.71,10429841.36,12834284.08,9690758.8,9444261.802,55,12665989.37,11210769.09,13893653.6,12271814.95,13497990.99,15244180.8,13024135.78,14063326.24,12479503.46,14071323.95
442,1,tr|A0A140N6E9|A0A140N6E9_ECOBD, , , , ,34.2,193,20949,"Outer membrane lipoprotein, Slp family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1836 PE=4 SV=1",9,9,1,4,5,4,5,4,5,4,163793.7383,210503.1172,169068.6699,134992.5068,142994.6709,175328.2422,226157.2773,187111.7139,136110.9531,124251.061,5,115507.9683,110305.939,289035.3643,170092.2134,178381.4082,147033.1899,131803.0386,293636.1274,159960.0474,183606.9673
443,1,tr|A0A140N6F1|A0A140N6F1_ECOBD, , , , ,71.4,567,62490,Cytochrome-c3 hydrogenase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0744 PE=3 SV=1,83,83,1,40,43,40,43,40,43,40,8844729.433,10175551.51,9320604.652,7226861.136,7547872.853,9218827.46,10999671.21,11231509.95,7269348.992,6899422.878,43,7754567.335,7853878.708,10251702.16,11248936.67,10535626.07,10697062.23,8824727.613,12253844.38,11992699.13,11199558.76
444,1,tr|A0A140N6F2|A0A140N6F2_ECOBD, , , , ,3,500,56305,Histidine kinase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0035 PE=4 SV=1,3,3,1,3,0,3,0,3,0,3,21635.14197,25798.34082,17966.32666,17455.4292,23644.10724,22854.99378,24259.33301,24255.46436,17926.39636,19720.9209,0,0,0,0,0,0,0,0,0,0,0
445,1,tr|A0A140N6F3|A0A140N6F3_ECOBD, , , , ,16.5,401,42425,Sodium/glutamate symporter OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=gltS PE=3 SV=1,12,12,1,7,5,7,5,7,5,7,492214.9954,476616.9001,571302.3738,412671.1738,432482.5613,507444.8066,849145.1533,445295.9093,353236.0039,360570.2917,5,189092.9023,111728.7427,269782.6113,363871.0771,254262.3086,198264.5186,250660.4531,276721.4912,364778.6426,272397.666
