New PAW TMT results file!
Program "PAW_protein_grouper.py" run on Mon Nov 11 12:21:04 2019
 
 
ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_TMT1	Total_TMT2	Unique_TMT1	Unique_TMT2	Corrected_TMT1	Corrected_TMT2	PSMs_Used_TMT1	TotInt_126C_TMT1	TotInt_127N_TMT1	TotInt_127C_TMT1	TotInt_128N_TMT1	TotInt_128C_TMT1	TotInt_129N_TMT1	TotInt_129C_TMT1	TotInt_130N_TMT1	TotInt_130C_TMT1	TotInt_131N_TMT1	PSMs_Used_TMT2	TotInt_126C_TMT2	TotInt_127N_TMT2	TotInt_127C_TMT2	TotInt_128N_TMT2	TotInt_128C_TMT2	TotInt_129N_TMT2	TotInt_129C_TMT2	TotInt_130N_TMT2	TotInt_130C_TMT2	TotInt_131N_TMT2
351	1	tr|A0A140N5P9|A0A140N5P9_ECOBD	 	 	 	 	11.0	210	22906	Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1297 PE=4 SV=1	2	2	1.000	2	0	2	0	2.000	0.000	2	46250.203125	45448.054688	39270.824219	50083.824219	55531.76953099999	53297.296875	56766.257812	55843.63671900001	41159.535156	45900.710938	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
352	1	tr|A0A140N5Q1|A0A140N5Q1_ECOBD	 	 	 	 	49.0	337	36008	tRNA N6-adenosine threonylcarbamoyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=tsaD PE=3 SV=1	40	40	1.000	18	22	18	22	18.000	22.000	18	2124744.0026869997	2235982.919921	2522840.188964	1920015.7323009998	1897006.213134	2382903.386351	2413031.655273	2727704.3266580002	2045272.154786	1841284.664794	22	2469728.8154309997	2788123.5144070005	3389172.4631350003	3143880.9853499997	3316356.4033210003	3293944.0568840005	2926837.473876	3331070.0566410003	3423805.005859	3417215.1718760002
353	1	tr|A0A140N5Q4|A0A140N5Q4_ECOBD	 	 	 	 	48.6	72	7877	Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0891 PE=4 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	2	17220.630859	18295.398438	29436.898438	15056.628906	16632.445312	19753.212891	17550.117188	24543.109375	17014.423828	14952.185547	1	12736.55957	13635.989258000001	34010.507812	25873.201172	22075.574219	14532.288086000002	16166.765625	31868.611327999995	23471.701172	19893.910156
354	1	tr|A0A140N5Q7|A0A140N5Q7_ECOBD	 	 	 	 	40.9	433	48388	Adenylate cyclase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0687 PE=4 SV=1	41	41	1.000	23	18	23	18	23.000	18.000	23	2513769.264039	2855896.3901959998	3334403.5910660005	1932646.6486799996	2202781.3632810004	2663200.872072	2932559.1745610004	3439868.552736	2044112.7238780002	1907920.394165	18	2239703.04541	2269300.809326	3779327.7905270006	3120469.5527339997	3121816.8095690003	3038271.967775	2442618.91748	3635579.7109370003	3076172.731935	3242965.78662
355	1	tr|A0A140N5Q9|A0A140N5Q9_ECOBD	 	 	 	 	4.1	444	49009	D-galactonate transporter OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0615 PE=4 SV=1	6	6	1.000	3	3	3	3	3.000	3.000	3	186747.863282	121954.683593	447028.8125	53119.672852	70351.130859	184997.496094	204131.03125	319884.265625	59159.389648	60306.157227	3	53322.707031	37855.927735000005	296359.507813	133241.152344	153045.00586	78130.836914	71652.702148	359545.15625	142596.210938	150868.611328
356	1	tr|A0A140N5R4|A0A140N5R4_ECOBD	 	 	 	 	47.5	324	34723	Quinone oxidoreductase, YhdH/YhfP family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0493 PE=4 SV=1	37	37	1.000	17	20	17	20	17.000	20.000	17	3235204.686524	2874826.884766	5580375.700195	2149155.960939	2264999.9897450004	3384724.5361329997	3709476.9521500003	4714668.743164999	2363703.3032219997	2004978.885254	20	1986213.9433600004	2332111.2966319993	5431899.562987	3241735.462403	3688426.455564999	2886498.269041	2538709.015625	4808883.301758	3779912.430176	3961366.2373070004
357	1	tr|A0A140N5R7|A0A140N5R7_ECOBD	 	 	 	 	39.6	96	11276	Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0697 PE=4 SV=1	19	19	1.000	10	9	10	9	10.000	9.000	10	2221029.466798	2219119.50586	3174299.353514	1639271.878907	1728287.441406	2206904.529296	2744649.304687	2820383.289063	1396961.6425780002	1578678.059569	9	1389233.878906	1402051.431641	2375928.037108	2063146.61914	2061518.3222659999	1741790.857422	1770876.2324220003	2505232.007812	2115389.963867	2178471.3330079997
358	1	tr|A0A140N5R8|A0A140N5R8_ECOBD	 	 	 	 	10.5	714	77051	Fatty acid oxidation complex subunit alpha OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=fadJ PE=3 SV=1	9	9	1.000	3	6	3	6	3.000	6.000	3	61404.15625	66636.727478	119985.444701	39006.593872	48153.409179	71515.333497	74005.46118099999	97633.289062	38846.832031	33974.161377	6	157441.335937	167335.741211	494361.289063	321788.969727	312167.449218	209822.950195	224332.57129	409793.722657	337375.439452	340758.15429599996
359	1	tr|A0A140N5S4|A0A140N5S4_ECOBD	 	 	 	 	47.6	147	15940	Cysteine desulfurase, sulfur acceptor subunit CsdE OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0911 PE=4 SV=1	7	7	1.000	4	3	4	3	4.000	3.000	4	128670.797852	179199.648436	164089.853516	124754.129883	156607.323243	156096.216797	149883.287109	186787.707032	130121.375977	120336.216797	3	95920.847656	151501.685547	125759.951171	130290.666016	137902.900391	176673.498047	107837.605469	96534.80761799999	131341.88964900002	146792.453124
360	1	tr|A0A140N5S6|A0A140N5S6_ECOBD	 	 	 	 	21.5	275	30866	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=cpdA PE=3 SV=1	8	8	1.000	4	4	4	4	4.000	4.000	4	450860.410156	531357.8242190001	516437.164062	386724.660156	376506.15625	487147.359375	543237.210938	559244.34375	423286.054688	343692.875001	4	303683.45507799997	387687.683593	413285.019531	404428.039063	424873.660156	431851.613282	356566.261719	348312.050782	498865.863281	431749.359375
361	1	tr|A0A140N5S7|A0A140N5S7_ECOBD	 	 	 	 	22.3	310	35041	50S ribosomal protein L3 glutamine methyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=prmB PE=3 SV=1	22	22	1.000	12	10	12	10	12.000	10.000	12	5265992.384766	5922161.148438	7162117.542969	3719038.410157	4437660.591798	5603404.798828	5763642.648438	7602188.992187	3832047.521484	3723892.2949220003	10	3743161.5410160003	3278076.584961	6574923.210938	5153308.444336	5215426.833008001	4823261.136229999	3830177.374024	6633115.285156	5354577.987305	5557478.165039
362	1	tr|A0A140N5T4|A0A140N5T4_ECOBD	 	 	 	 	11.6	499	55913	Ribose import ATP-binding protein RbsA OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rbsA PE=3 SV=1	7	7	1.000	1	6	1	6	1.000	6.000	1	9118.228516	5621.010742	32371.087891000003	4039.288086	3139.568359	11055.010742	11429.078125	17711.072266	2240.74292	3670.185303	6	37027.489624	22312.067383	71468.269776	35142.038208	46134.002441000004	44620.332763	24984.322143999998	67796.257324	39873.490479	52866.796265
363	1	tr|A0A140N5T5|A0A140N5T5_ECOBD	 	 	 	 	44.4	455	47204	Periplasmic serine endoprotease DegP-like OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0513 PE=3 SV=1	45	45	1.000	23	22	23	22	23.000	22.000	23	2456099.4853520007	2642933.6667480003	3943690.893068	1724427.677734	1900417.628905	2653717.270509	2969859.492188	4021898.1064470005	1848393.7553740002	1681515.94995	22	2640325.977050001	2942330.4199220007	6758845.996093	4223188.20703	4707716.297363	3679441.9755860004	3099121.1533210007	6193763.319336999	4819485.130371	4864256.841309
364	1	tr|A0A140N5T6|A0A140N5T6_ECOBD	 	 	 	 	73.0	378	41377	Erythronate-4-phosphate dehydrogenase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=pdxB PE=3 SV=1	67	67	1.000	32	35	32	35	32.000	35.000	32	14726234.171875	13856563.644532997	19614469.253906	11084209.546875	11515833.046875998	15172038.867188	15831946.753906999	19982038.417969998	11856784.142578999	10046477.607423998	35	9642871.826173	9370143.755859	17881491.148439996	12837645.638670003	14102323.509766998	12520305.753909996	11761938.519533996	17398304.140624	14651598.949219	14731608.470705997
365	1	tr|A0A140N5U1|A0A140N5U1_ECOBD	 	 	 	 	6.1	429	46906	Serine transporter OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0932 PE=4 SV=1	23	23	1.000	10	13	10	13	10.000	13.000	10	1824476.478517	1764121.378907	2112783.050782	1757625.2578130001	1697953.595704	1961991.265626	1957656.896485	1794672.109376	1787855.503906	1586452.792971	13	3701056.0966809997	3810671.8369149994	4965561.85547	4550524.298829	4658855.404297	4812275.237306	4255554.666015	4746495.451172	4409610.404295	4704349.26953
366	1	tr|A0A140N5U8|A0A140N5U8_ECOBD	 	 	tr|A0A140N5U8|A0A140N5U8_ECOBD, tr|A0A140N856|A0A140N856_ECOBD	 	73.1	260	27991	Cationic amino acid ABC transporter, periplasmic binding protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1349 PE=3 SV=1	55	52	0.945	27	28	26	26	26.310	26.658	26	5877515.397461	6333811.379884	11413248.745118	3524284.49463	2892443.6035170006	6198546.563476	7134526.7216799995	9158967.984863002	3652476.691896	3160623.2900410006	26	2014633.545901	2802137.6508820006	10450917.750001	5784935.940431001	6045636.8598650005	3838598.4130880004	3456852.623046	8424993.453125	6820917.439942001	6057513.012207
367	1	tr|A0A140N5V0|A0A140N5V0_ECOBD	 	 	 	 	13.5	446	49126	Glucarate dehydratase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0942 PE=3 SV=1	4	4	1.000	3	1	3	1	3.000	1.000	3	176651.400391	189036.006836	228784.490234	131147.775391	144311.033203	176738.41211	212077.935547	239631.793945	124223.498046	131206.867188	1	30815.798827999995	26264.763672	50188.265625	45890.933594	43658.234375	36773.542969	33756.390625	52423.820312	48857.375	46985.761719
368	1	tr|A0A140N5V1|A0A140N5V1_ECOBD	 	 	 	 	63.6	217	22981	Glyoxalase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0533 PE=3 SV=1	24	24	1.000	13	11	13	11	13.000	11.000	13	1853995.319336	2348948.827148	2804884.939453	1197515.332032	1407172.69043	2017534.312501	2045629.1035149998	3302778.908202	1340238.620117	1069194.686523	11	1519933.7529300002	1938164.611328	2906231.384765	2580588.603515	2607529.314453	2386505.527343	1542213.6835940003	2631981.1738279997	3188046.482422	2634569.0214839997
369	1	tr|A0A140N5V3|A0A140N5V3_ECOBD	 	 	 	 	15.2	328	36223	Oxidoreductase domain protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0655 PE=4 SV=1	6	6	1.000	2	4	2	4	2.000	4.000	2	49649.021485000005	50540.449219	97306.53125	35798.359375	39418.423829	70836.609375	67954.404296	106227.376953	40652.88379	40475.273436999996	4	176927.320313	156043.59960900003	314667.216797	197445.971679	246812.037109	197131.745117	206937.697266	322218.402344	220964.22753899998	247532.358398
370	1	tr|A0A140N5V8|A0A140N5V8_ECOBD	 	 	 	 	31.3	454	50184	Phosphomannomutase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1629 PE=3 SV=1	22	22	1.000	12	10	12	10	12.000	10.000	12	937833.5263680001	884543.6328129999	1134291.277343	774125.689453	799756.0273430002	996834.131836	979603.6445309999	1230479.2753919999	796840.5908209999	696144.296875	10	1025923.3593749999	1271692.015625	1413438.6679700003	1260163.277344	1350885.5917980003	1442749.111329	1275316.6757820002	1459534.441406	1314146.8554690003	1462482.828125
371	1	tr|A0A140N5V9|A0A140N5V9_ECOBD	 	 	 	 	34.1	346	38832	Aldo/keto reductase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0737 PE=4 SV=1	10	10	1.000	7	3	7	3	7.000	3.000	7	334365.436036	318610.4951170001	602959.75537	216869.36035099998	213348.929444	359670.82971200004	394256.418947	590481.056396	210876.51440400002	186641.087891	3	186236.477662	152865.67285200002	301086.738281	253908.311035	262114.115235	217361.188232	218257.162597	292685.849609	259637.4375	244050.505859
372	1	tr|A0A140N5W3|A0A140N5W3_ECOBD	 	 	 	 	50.9	405	45517	Aminotransferase class I and II OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1369 PE=4 SV=1	42	42	1.000	19	23	19	23	19.000	23.000	19	3555020.9301770004	3921053.9379859995	4040065.3667	2619521.027342	3375060.764161	3795985.091797	3767833.293946	4769540.968261001	2915345.4204109996	2444467.0981449997	23	2173739.9582540006	2011478.210936	3327830.9433609997	2813471.0786129995	2964821.0112309996	2761845.7714830004	2456939.700439	3453444.5620109993	2913435.0820300006	3033574.342286
373	1	tr|A0A140N5W6|A0A140N5W6_ECOBD	 	 	 	 	33.9	434	46193	Histidinol dehydrogenase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=hisD PE=3 SV=1	39	39	1.000	19	20	19	20	19.000	20.000	19	1399720.000367	1513439.060181	1459010.9685040005	1058231.123169	1530199.875914	1496542.0928950002	1706557.186768	1422815.453611	1146383.612125	1439149.764405	20	1809772.1091300002	1358322.2536630002	1642624.8623060002	1846537.583985	1862489.8237310003	2246881.673587	1476721.006594	1663669.443359	1951896.5449209998	1879134.7216810004
374	1	tr|A0A140N5X0|A0A140N5X0_ECOBD	 	 	 	 	58.2	419	44817	UDP-N-acetylglucosamine 1-carboxyvinyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=murA PE=3 SV=1	104	104	1.000	47	57	47	57	47.000	57.000	47	13249057.353517	12906118.449219	14947504.330078	12189395.798829002	12336213.662111003	14331121.488280999	14310667.746095	14519097.335939	12956218.050784996	11321067.537111001	57	12328731.869143	12086085.331056	14824698.26953	14135917.551396001	14826311.722656999	14983115.186768001	15042018.351074	14813053.404541	14882823.983885001	15475672.253176
375	1	tr|A0A140N5X3|A0A140N5X3_ECOBD	 	 	 	 	8.0	113	12697	Hydrogenase maturation factor HybF OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=hybF PE=3 SV=1	3	3	1.000	3	0	3	0	3.000	0.000	3	116662.805664	153735.906739	137969.839356	90138.998291	100637.072021	122827.68310600001	155067.612793	155429.390137	81047.166016	84225.738037	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
376	1	tr|A0A140N5X5|A0A140N5X5_ECOBD	 	 	 	 	23.8	581	65564	DNA primase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=dnaG PE=3 SV=1	15	15	1.000	9	6	9	6	9.000	6.000	9	290107.438477	349865.72949299996	325362.780274	222269.195313	288153.29882799997	347094.12988300005	365233.558595	374319.683593	222755.159667	229684.90722700002	6	203876.35302699998	209198.365724	288783.054688	294270.81836100004	285502.893553	278327.413085	262462.204102	302395.015625	279455.707031	277761.95898500003
377	1	tr|A0A140N5X6|A0A140N5X6_ECOBD	 	 	 	 	10.2	325	36219	NADH-quinone oxidoreductase subunit H OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=nuoH PE=3 SV=1	8	8	1.000	4	4	4	4	4.000	4.000	4	1452183.216309	1229722.01416	2157034.594727	1383620.707031	1326546.2861330002	1540814.991699	1783443.018555	1528405.54834	1221863.435303	1058174.0415039998	4	1405805.8857419998	987683.773926	2967864.666016	2355240.294922	2297396.285156	1799673.462891	1919858.935547	3130956.925781	2402936.691406	2264662.169922
378	1	tr|A0A140N5X8|A0A140N5X8_ECOBD	 	 	 	 	51.7	302	35188	Sulfate adenylyltransferase subunit 2 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=cysD PE=3 SV=1	37	37	1.000	15	22	15	22	15.000	22.000	15	4621865.34082	5545519.670898	7299737.137695	2897785.900878	3185990.58008	4906530.086915	5759535.384766	7284232.4492190005	2448568.351075	3158114.9111329997	22	3450341.4698480004	2450924.8251970005	8848522.724121	7640992.123230999	6592326.032471001	4375964.684936	3636697.005736	11253610.851563	6552585.874999	6750821.021483999
379	1	tr|A0A140N5X9|A0A140N5X9_ECOBD	 	 	 	 	52.6	209	23335	Ribosomal RNA large subunit methyltransferase E OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rlmE PE=3 SV=1	29	29	1.000	13	16	13	16	13.000	16.000	13	2049114.2265630001	2721087.3554700003	2718121.6015609996	1094416.3847669999	1713168.732421	2178173.023438	3287371.019532	2202265.3828109996	1103784.1523439998	1624378.5644540002	16	1737642.5605480003	645469.362793	2839963.8789060004	3815638.507813	2417818.732423	1926185.783204	1313181.7646489998	3384088.1718760002	3405163.554688	2599242.0312530003
380	1	tr|A0A140N5Y3|A0A140N5Y3_ECOBD	 	 	 	 	31.1	412	46467	Multifunctional CCA protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=cca PE=3 SV=1	23	23	1.000	10	13	10	13	10.000	13.000	10	555160.093506	658405.8095699999	650347.334473	496207.523927	472571.455566	608398.961914	750875.1679679999	617867.633301	507124.36328199995	436056.529295	13	808523.254518	936818.4445190001	1105358.4501959998	963652.266235	1101024.484008	1098914.50537	1022578.943114	1171787.640992	1030884.5756840002	1148320.451539
381	1	tr|A0A140N5Y7|A0A140N5Y7_ECOBD	 	 	 	 	74.4	133	15154	Ribosome-binding factor A OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rbfA PE=3 SV=1	56	56	1.000	29	27	29	27	29.000	27.000	29	4909301.698608001	5156641.817869999	4871186.288699	4850085.880859999	4842437.927979001	5236033.606078001	5336518.579226	5404790.470703	4951062.250976001	4396445.9199210005	27	3516374.102780999	3167006.7617179994	3651805.4638670003	3859444.817385001	3989915.1318360004	4200444.8603529995	4128528.9101560004	4206203.576172001	3771779.681154	4140125.1718780007
382	1	tr|A0A140N5Y8|A0A140N5Y8_ECOBD	 	 	tr|A0A140N4Z4|A0A140N4Z4_ECOBD, tr|A0A140N5Y8|A0A140N5Y8_ECOBD	 	18.6	274	31216	DNA-damage-inducible protein D OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0080 PE=4 SV=1	6	5	0.833	2	4	1	4	1.111	4.000	1	37869.078125	30547.572266000003	74213.234375	24096.759766	30514.941406	45968.425781	47552.613281	45086.820312	23598.830078	27225.607422000005	4	148425.705078	161978.386719	205096.279297	181303.574219	202711.230469	203265.998047	163269.759765	217287.914063	207163.195312	245857.162108
383	1	tr|A0A140N5Z1|A0A140N5Z1_ECOBD	 	 	 	 	36.9	379	40118	Peptidase M23 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0982 PE=4 SV=1	46	46	1.000	24	22	24	22	24.000	22.000	24	3276369.214966	3737243.961306	4138232.8087170003	2398161.414675	2650679.699464	3450816.1560070002	3989436.4472670006	4572858.720703	2371076.761412	2369207.010501	22	2698478.430423	2176384.339111	5224332.773681001	4428364.140136	4140716.354737	3589023.8881840003	2843410.266845	5517846.094971	4748485.74463	4438327.182007001
384	1	tr|A0A140N5Z7|A0A140N5Z7_ECOBD	 	 	 	 	72.7	55	6372	50S ribosomal protein L33 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rpmG PE=3 SV=1	24	24	1.000	10	14	10	14	10.000	14.000	10	12656947.597656	14765142.064453	10062681.10547	12009666.761719998	13271793.015625	13384333.392578	13528583.326171	17209017.988282	12192688.642578999	8459396.253906	14	10311266.257812	22651704.451171998	9662552.499999002	12556480.93164	12199694.306640001	16001444.003906	13258371.007813	8925302.736328	10325448.529296	15083912.804687
385	1	tr|A0A140N5Z8|A0A140N5Z8_ECOBD	 	 	 	 	50.0	88	9870	Polymyxin resistance protein B OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1399 PE=4 SV=1	7	7	1.000	2	5	2	5	2.000	5.000	2	583401.875	753896.421875	528323.6445309999	496666.136719	569254.429688	602360.3125	631635.609375	722553.6992190001	523840.605469	422634.976562	5	605195.8339849999	698716.423829	724999.6035160001	731011.466796	801608.1796880001	838206.0058589999	800266.6132809999	652751.283203	791957.558593	796694.8476559999
386	1	tr|A0A140N601|A0A140N601_ECOBD	 	 	 	 	28.2	209	23667	ADP-ribose diphosphatase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0705 PE=4 SV=1	10	10	1.000	5	5	5	5	5.000	5.000	5	1084758.449219	1198545.296875	1485767.71875	779358.210937	807353.3554690001	1101088.511719	1489341.1328119999	1516972.222656	884553.8164059999	726228.628907	5	328157.234375	330750.890624	735162.2226559999	567886.421876	571326.960937	463732.71875	424354.101563	745862.402343	649941.125	619635.5273440001
387	1	tr|A0A140N604|A0A140N604_ECOBD	 	 	 	 	54.1	678	72838	Penicillin-binding protein activator LpoA OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=lpoA PE=3 SV=1	91	91	1.000	43	48	43	48	43.000	48.000	43	4236929.366092	4633917.7858919995	5715956.230715	3228622.9586190004	3452651.660402	4485741.403690001	4951845.011110001	6258571.894470001	3278497.516235001	3052809.4360370007	48	3800198.6044929996	3964462.468382	7147620.336424999	5501259.635742002	5780980.236086999	4898255.878909	4192173.1354989996	7038217.125002001	5292580.183597999	5807550.345707
388	1	tr|A0A140N609|A0A140N609_ECOBD	 	 	 	 	16.6	350	39149	Adenine DNA glycosylase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0778 PE=3 SV=1	4	4	1.000	3	1	3	1	3.000	1.000	3	86766.052735	87280.433593	96162.273438	74896.732422	77154.100586	93645.083985	100447.279297	105553.431641	86556.007812	70422.608398	1	15185.823241999999	12911.683594	17364.816406	17429.287109	21176.398438	17263.958984	16275.625977000002	18257.392578	15831.668945	16653.074219
389	1	tr|A0A140N610|A0A140N610_ECOBD	 	 	 	 	49.2	130	14011	BOF domain-containing protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0715 PE=4 SV=1	26	26	1.000	13	13	13	13	13.000	13.000	13	5922717.623047	7078215.710939	8597984.472657999	4170004.138672	3773749.037109	6097093.599609	7762355.4375	7838334.132813	4223125.597657001	3702520.3339850004	13	3726587.523437	4662629.742187999	10625322.14453	8822993.320312	7975517.832032	6654711.335938	6094240.554688999	9148999.218749002	10277257.414063	8066669.859374001
390	1	tr|A0A140N613|A0A140N613_ECOBD	 	 	 	 	70.7	287	33159	YicC domain protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0082 PE=4 SV=1	89	89	1.000	42	47	42	47	42.000	47.000	42	7242002.788082999	6695291.472167998	9115908.345704	5883162.058596	6305379.697265999	7643779.149415001	7549294.72803	9456749.600588001	6516496.986329999	5524413.667968001	47	8319537.541013999	7862135.092289	12972492.322265998	9904773.067385	11140271.547854997	10412749.075684002	9887306.306644	13422726.456055004	10675883.621093998	11399526.866212
